store_id,store_name,location,demographics
2910,Mcbride Inc,02830 Levi Overpass Apt. 885,"(-67.7378895,103.443553)"
2911,Clark-Vaughan,None,"(27.828998,-157.922929)"
2912,Fitzpatrick PLC,6231 Timothy Loop Suite 062,"(-10.528844,-74.855354)"
2913,Campbell Group,489 Gloria Garden Suite 416,DEMOGRAPHICS_ERROR
2914,Taylor-Novak,8601 Butler Wall,"(31.085211,178.096177)"
2915,Turner-Brown,None,"(76.2692055,32.750419)"
2916,Morton-Gregory,5831 Shannon Viaduct,"(-26.9148365,125.494140)"
2917,Park LLC,3099 Knight Expressway Suite 084,"(76.796550,75.244127)"
2918,Munoz Ltd,81463 Collins Estate Suite 802,"(42.234752,-38.985116)"
2919,STORE_ERROR,480 Thomas Union Suite 539,"(-18.903597,-100.406412)"
2920,Roberts-Marshall,5124 Jonathan Road,"(73.360979,-133.006132)"
2921,Russell PLC,None,"(33.937206,144.630184)"
2922,Mcmillan and Sons,None,"(88.487006,96.236553)"
2923,"Williams, Oconnell and Mendez",121 Francis Spur,"(-7.335964,-10.117988)"
2924,Williams Group,99059 Kim Stream,"(28.394161,175.836423)"
2925,Smith LLC,7632 Henson Rue Apt. 605,DEMOGRAPHICS_ERROR
2926,Tate Inc,93219 Veronica Neck Apt. 249,"(79.7534165,86.895726)"
2927,Moyer-Wright,3723 Adams Grove Suite 435,"(67.7480095,27.162060)"
2928,None,70387 Marcia Crest Suite 880,"(-43.2239045,147.752600)"
2929,Ramirez Group,9656 John Squares Apt. 590,"(43.922958,-22.419659)"
2930,"Ryan, Goodman and Willis",388 Lori Knolls Suite 582,"(47.769821,-130.991746)"
2931,None,43888 Lauren Port,DEMOGRAPHICS_ERROR
2932,Robbins-Perez,824 Philip Terrace,"(4.9936545,20.902300)"
2933,Jensen-Kennedy,None,"(-67.9100305,-16.138781)"
2934,"Floyd, Decker and Olsen",211 Robinson Crest,"(3.0760885,84.539114)"
2935,Mullins-Alvarado,9608 Samuel Stravenue,"(32.2538945,149.151103)"
2936,Fleming PLC,68550 Sean Locks Apt. 396,"(-40.410080,-62.872473)"
2937,None,761 Reynolds Loop,"(-56.7003695,-40.872211)"
2938,King-Jackson,2156 Wong Mountain Apt. 533,"(19.0342645,113.240019)"
2939,Leonard-Anderson,2991 Carson Terrace Apt. 585,"(-85.2972355,-114.463174)"
2940,Duffy Group,00276 Anthony Causeway Suite 382,"(78.142825,155.649812)"
2941,"Reynolds, Jackson and Campos",LOCATION_ERROR,"(-89.5899185,134.065947)"
2942,"Moreno, Davidson and Kim",453 Deborah Street Suite 790,"(-44.501402,84.551350)"
2943,Roberts-Hall,9717 Paul Camp,
2944,Cruz Inc,50856 Jean Ports,"(-80.5972235,-103.129820)"
2945,Moreno and Sons,8327 Sanders Camp Suite 280,"(77.1543075,106.453796)"
2946,Callahan-Ward,0579 Anthony Manors Suite 516,"(82.250282,-139.298916)"
2947,None,9111 Fernandez Greens Suite 863,"(5.239169,-39.345234)"
2948,Foster LLC,137 Strickland Street,"(53.4110455,115.606967)"
2949,Booth and Sons,LOCATION_ERROR,
2950,Price-Douglas,7552 Frederick Mews Suite 249,"(1.1264815,68.339186)"
2951,Williams-Nicholson,None,"(-54.1570685,90.267134)"
2952,None,19975 Collins Groves Apt. 903,"(33.4795295,-115.940355)"
2953,,1182 Garner Road,"(15.392520,-64.200961)"
2954,"Scott, Sanders and Cook",47902 Robert Divide Apt. 387,"(25.2769965,-91.187507)"
2955,,83675 Kimberly Union,"(12.698365,101.946909)"
2956,"Duarte, Chase and Graves",591 Larsen Fords Apt. 591,"(18.6756985,-61.054009)"
2957,"Charles, Chandler and Brooks",116 Brian Place,"(59.2701785,-116.652206)"
2958,Nelson-Long,556 James Green,"(0.2280615,147.376998)"
2959,STORE_ERROR,182 Courtney Walk,"(21.470868,41.163432)"
2960,Martinez Inc,00808 Lyons Forges,"(-2.1501735,-122.683088)"
2961,Harris Ltd,310 Kevin Hill,"(47.6703445,-13.389955)"
2962,Hensley Group,992 Graves Manor Apt. 474,"(-20.223179,-111.216515)"
2963,Tran-Miller,8261 Morris Overpass Apt. 240,"(6.562678,-173.432102)"
2964,Kirby Inc,061 Lara Crest Suite 794,"(3.204290,-49.538901)"
2965,"Thomas, Sandoval and Hahn",18238 Anthony Orchard,"(39.715447,17.833413)"
2966,Garrett-Joseph,None,"(7.8064975,115.745911)"
2967,None,7010 Young Fields,"(-19.075484,121.814115)"
2968,STORE_ERROR,261 Shaffer Landing,"(31.5751215,138.213738)"
2969,Dennis-Richard,516 Andrew Centers Suite 063,"(-85.5159225,-1.173288)"
2970,Wilson and Sons,6942 Moore Corners,"(21.579107,-147.468453)"
2971,White-Horne,753 Curtis Route,"(-52.3651375,42.049207)"
2972,Cobb Ltd,9506 Gina Estates,"(30.6723395,175.230136)"
2973,Reed-Johnson,03690 Jimenez Island,"(-2.0255975,72.059562)"
2974,Peters-Gill,21022 David Inlet,"(11.451914,178.073958)"
2975,Jones and Sons,0664 Copeland Motorway,"(59.883702,-12.480363)"
2976,"Farrell, Clark and Garcia",60238 John Street,"(-27.0159685,89.583725)"
2977,"Webb, Wilson and Bradley",91469 Swanson Canyon,"(-73.5894745,-3.232159)"
2978,None,0405 David Radial Suite 749,"(50.1891325,59.619580)"
2979,,LOCATION_ERROR,"(-85.714481,-90.703132)"
2980,Griffin-Jenkins,093 Allen Tunnel Apt. 017,
2981,Garza LLC,652 Myers Oval Suite 628,"(-36.2858125,-163.580761)"
2982,"Estes, Jones and Montgomery",80316 Lucas Spurs Suite 771,None
2983,Morales-Davis,07689 Smith Islands,"(-79.492370,116.016876)"
2984,Briggs-Webb,05976 Miller Station Apt. 389,"(-8.5887715,-11.615344)"
2985,None,219 Duran Shoal,"(-35.273479,-46.451514)"
2986,None,857 Brenda Burg Apt. 920,"(32.4893355,-47.922981)"
2987,None,508 Abigail Lodge Suite 687,None
2988,Kennedy-Sims,87215 Tina Flats Suite 458,"(-38.4312765,-10.087676)"
2989,Green Inc,38181 Bennett Run,"(43.569348,92.883607)"
2990,"Watson, Hobbs and Harvey",,"(24.943265,-176.604181)"
2991,Lyons-Johnson,,None
2992,Miller Inc,381 Whitehead Walk,"(-1.877185,151.802779)"
2993,Walker LLC,352 Hubbard Skyway,"(-53.3384605,-152.015877)"
2994,Cole Inc,2420 Maddox Pass,"(-26.814012,128.377451)"
2995,"Ramos, Schmidt and Bright",7565 James Points,"(-52.1568335,53.549491)"
2996,Davis-Hicks,0454 Tiffany Mountain,DEMOGRAPHICS_ERROR
2997,Patel Ltd,8792 Hinton Run Apt. 505,"(-6.813600,-2.341981)"
2998,Clark-Dunn,None,"(-77.2776105,-145.128964)"
2999,Stevens Ltd,5203 Hill Plaza Apt. 334,"(34.9788575,-102.707499)"
3000,None,,"(85.388643,121.381019)"
3001,"Nguyen, Callahan and Henry",6365 Myers Cliff Apt. 725,"(38.347427,98.496631)"
3002,,33676 Jacqueline Prairie,"(27.011379,-162.201736)"
3003,"Martinez, Shaffer and Lopez",5358 Cummings Shoal,"(-59.5124825,73.831998)"
3004,"Williams, Kim and Martin",909 Nguyen Village Apt. 427,"(82.2926935,167.931885)"
3005,Shaw-Chang,96172 Beth Corner,"(-13.515601,127.812896)"
3006,"Wolfe, Flynn and Pearson",25871 Katelyn Mountains Suite 986,"(-34.8981685,-5.648759)"
3007,Thompson PLC,,None
3008,"Torres, Chavez and Crawford",5899 Solis Mountains Suite 271,"(19.4248825,87.320388)"
3009,STORE_ERROR,6208 Devin Knoll Suite 165,"(-71.229840,-91.249428)"
3010,Drake and Sons,14543 Kimberly Mountains Apt. 215,"(6.110307,37.899209)"
3011,Ramirez and Sons,616 Jacqueline Ways,"(-28.0954425,-51.405817)"
3012,"Pruitt, Lee and Petersen",5522 Wilson Bridge,"(21.0227755,-61.093026)"
3013,Cameron-Rivera,749 Trujillo Rapids Suite 951,"(-11.4089765,-1.301570)"
3014,"Shaw, Gutierrez and Gomez",3471 Gray Square Apt. 377,"(47.8790485,60.911776)"
3015,"Vance, Bowen and Anderson",2139 Carter Trail Apt. 172,"(-64.035037,50.272552)"
3016,Nelson Ltd,568 Cruz Green,"(-2.5164855,172.641897)"
3017,"Garrett, Howard and Underwood",53610 Leslie Turnpike,"(-37.8147365,92.194356)"
3018,Johnson PLC,75322 Ricky Camp,"(12.355667,-7.174664)"
3019,Mejia-Hoffman,793 Bradley Squares Apt. 931,"(52.008399,127.426293)"
3020,Wells Group,89067 Jamie Station,None
3021,STORE_ERROR,45349 Johnson Springs Apt. 802,"(41.729543,29.865088)"
3022,"King, Powell and Perkins",84169 Johnson Trail Suite 556,"(-24.791186,-161.920465)"
3023,"Harris, Torres and Osborne",869 Kevin Landing Suite 922,"(-56.898215,-65.378361)"
3024,"Johnson, Lewis and Miller",8094 Brandon Ford,"(12.1257905,-113.721599)"
3025,Williams-Bowen,51573 Jeffrey Street,"(31.9154065,59.502072)"
3026,"Callahan, West and Smith",26869 Audrey Key Apt. 224,"(42.6341635,67.805660)"
3027,Acosta-Kim,848 Cisneros Harbors,"(-2.676449,104.809569)"
3028,Ramirez Group,33249 Beard Ramp,"(-40.355598,89.389325)"
3029,"Sanchez, Kelly and Love",0249 Shaffer Courts,"(-63.4568225,-1.777183)"
3030,"Martinez, Wilkerson and Herrera",,"(-50.857939,110.251198)"
3031,"Fletcher, Chang and Wilcox",06324 Webster Stream,"(-24.058294,-40.429839)"
3032,,7710 Jeffrey Isle Suite 536,"(78.2031405,154.519622)"
3033,Manning PLC,LOCATION_ERROR,"(-87.849996,-179.502610)"
3034,"Briggs, Shaw and Wright",441 Johnson Mill Suite 923,None
3035,Hardin-Young,9275 Smith Wells Apt. 144,None
3036,"Miller, Gordon and Allen",76520 Flores Extensions Apt. 456,DEMOGRAPHICS_ERROR
3037,"Krause, Cox and Johnson",,DEMOGRAPHICS_ERROR
3038,Herrera LLC,8386 Heather Villages,"(-41.070245,111.297193)"
3039,"Nelson, Pittman and Hess",6148 Sullivan Lodge,"(-33.6357395,6.950821)"
3040,Brown-Weaver,,None
3041,Werner Group,723 Martinez Dale Suite 630,"(-44.797227,-32.408997)"
3042,Smith PLC,1423 Hughes Lodge Suite 217,"(46.216735,-125.421592)"
3043,Jones Ltd,975 Tammy Stravenue Suite 421,"(57.6384855,49.032803)"
3044,"Jones, Medina and Strong",444 Maria Rapids,"(-87.6654165,15.010587)"
3045,"Webb, Padilla and Cooper",463 Spencer Meadow,"(-40.2131435,15.126419)"
3046,Hensley-Boone,83407 Johnson Islands,"(66.1063825,84.418283)"
3047,Jackson-Vega,657 Joshua Ville Suite 287,"(-70.284203,59.214454)"
3048,Lawrence-Henderson,9025 Gutierrez Brook,"(-6.1356315,-101.359240)"
3049,Rivera-Baker,847 Reed Place Apt. 111,"(-51.321816,57.978299)"
3050,"Montgomery, Taylor and Harrison",15176 Short Plains Apt. 711,"(15.387144,-166.859264)"
3051,Perez Inc,99281 Beverly Ranch Suite 330,"(-40.692609,66.945756)"
3052,None,19837 Jon Gardens Apt. 453,"(4.7639515,-108.351834)"
3053,"Carter, Norman and Dean",6675 Perkins Fields,"(-27.6923225,178.452516)"
3054,"Rodriguez, Mccann and Gomez",3048 Meza Extension Apt. 067,"(70.748973,29.490777)"
3055,Barnes Inc,542 Jennifer Trafficway,"(74.1064065,139.664520)"
3056,STORE_ERROR,None,"(8.1375275,78.552588)"
3057,None,6385 Allison Wells Apt. 564,"(69.710336,138.215832)"
3058,Brandt-Martin,4647 Tyler Plains Apt. 416,"(-57.519413,43.615037)"
3059,Humphrey Inc,73421 Breanna Glens Apt. 247,"(-84.664941,-79.732038)"
3060,Cruz and Sons,969 Anderson River,"(73.6048855,154.640201)"
3061,Sanchez LLC,15409 Catherine Union Suite 416,DEMOGRAPHICS_ERROR
3062,Gomez-Cook,6520 Rodgers Corner,"(-45.188414,176.956709)"
3063,Villegas-Smith,4287 Rachel Ramp,"(-47.862512,134.759408)"
3064,"Durham, Gordon and Lopez",30679 Javier Village,"(-75.634289,-53.292679)"
3065,Hood Ltd,5525 Rivera Squares,"(-53.2255205,-70.227477)"
3066,"Young, King and Howell",310 Patricia Extension Suite 182,"(13.6159635,-150.774574)"
3067,Kemp-Mueller,9646 Sean Pass,"(-8.943856,64.054789)"
3068,Garcia LLC,,"(24.7718765,105.811049)"
3069,"Ferguson, Taylor and Brown",7846 Carr Burg Suite 558,"(3.562168,-4.924156)"
3070,Hamilton-Crawford,283 Wright Ridge,"(-60.0698945,-161.525467)"
3071,Mccarty-Farmer,5899 Nelson Mills,"(84.6119125,148.845225)"
3072,"Smith, Hammond and Henry",07692 Thompson Glen Suite 377,"(54.170445,178.300365)"
3073,Martinez PLC,LOCATION_ERROR,"(-44.034248,-117.616937)"
3074,"Garcia, Smith and Lawson",80153 Thomas Harbors,"(-70.4877835,-136.063777)"
3075,Herman PLC,3266 Andre Harbor Apt. 331,"(-9.245776,-133.875058)"
3076,STORE_ERROR,2736 Angela Field Apt. 760,"(63.0571185,-142.142415)"
3077,"Hill, King and Preston",2732 Graham Spurs Apt. 052,"(-61.029621,29.336744)"
3078,Shaw Inc,657 Turner Lakes Apt. 842,"(29.783514,-2.016489)"
3079,Jenkins Group,4394 Kimberly Unions Suite 271,"(-42.4970265,63.293985)"
3080,STORE_ERROR,6445 Eric Cove,"(72.8256585,16.126924)"
3081,"Brown, Dixon and Cabrera",102 Audrey Station Suite 428,None
3082,"Larson, Thompson and Williams",8050 Thompson Gateway Suite 978,"(60.1349975,123.382808)"
3083,Carter-Brown,888 Brian Pass,"(-13.615260,124.642251)"
3084,STORE_ERROR,7280 Elizabeth Bridge Apt. 200,"(-60.1837385,130.815571)"
3085,"Houston, Henderson and Knight",47655 Lynn Falls Apt. 784,"(82.983611,-178.206576)"
3086,Mckee Ltd,0562 Alyssa Club,"(-47.737498,-139.331179)"
3087,"Fitzpatrick, Fischer and Garcia",267 Valenzuela Hollow,"(-31.3047265,147.887501)"
3088,Mejia LLC,5797 Greer Mills,"(40.3797065,146.568407)"
3089,"Page, Fowler and Thompson",1150 Melton Fords,DEMOGRAPHICS_ERROR
3090,"Fowler, Hall and Smith",0520 Eric Haven Apt. 747,"(60.579682,-131.571459)"
3091,"Clark, Sullivan and Medina",23950 Kathleen Light,"(40.016261,-52.596558)"
3092,Gordon LLC,779 Timothy Island,None
3093,"Diaz, Thompson and Bauer",263 Marie Estates Apt. 048,"(-11.121967,-105.880419)"
3094,Brown-Gomez,25017 Hudson Port Suite 353,"(52.512750,46.761884)"
3095,Greer Group,None,"(27.3350455,-170.264506)"
3096,"Bartlett, Sherman and Hill",LOCATION_ERROR,"(58.148606,128.119755)"
3097,Ali Group,777 Gordon Tunnel,
3098,Brown Ltd,15897 Carter Pine,"(26.942880,170.326571)"
3099,"Oconnor, Flynn and Mason",2998 Griffin Crest,
3100,Woods-Patterson,622 Brittany Fields,"(-38.285651,45.238410)"
3101,None,4447 Bates Crossroad,"(-44.9870355,-6.388548)"
3102,Thomas PLC,831 Sherry Turnpike Suite 457,"(32.852713,-59.190290)"
3103,Lopez Group,08232 Scott Corners,"(-27.2724125,122.135377)"
3104,Baker-Gutierrez,08286 Holt Inlet,"(-20.3885735,36.119189)"
3105,Butler and Sons,19776 Quinn Plains Suite 801,"(-59.488062,-79.434909)"
3106,Williams Inc,976 Scott Dale Suite 605,"(-14.739703,-1.852138)"
3107,Thompson Inc,95779 Brett Circles Suite 402,"(-82.650471,29.439417)"
3108,Steele and Sons,None,"(-9.2479525,110.911263)"
3109,"Rivera, Mills and Cooke",9184 Herrera Canyon,"(-44.252342,-133.459638)"
3110,Adams Inc,2397 Lopez Motorway,"(-68.363319,126.100168)"
3111,"Black, Robinson and Lewis",05439 Elizabeth Ports,"(47.716284,-0.026138)"
3112,Bright-Smith,067 Lopez Brook,"(18.965324,-8.195318)"
3113,"Patrick, Hancock and Rosario",1075 Price Isle,
3114,STORE_ERROR,215 Smith Freeway Suite 993,"(59.0550525,-84.639334)"
3115,"House, Wilkerson and Jackson",731 Moore Motorway,
3116,Freeman LLC,977 Freeman Terrace Suite 035,"(76.2605715,-46.613862)"
3117,Peck-Wright,984 Shane Ridge Suite 796,"(9.7660095,-178.673629)"
3118,Burke-Miller,9522 Marcia Springs Suite 285,"(76.332047,91.757866)"
3119,"Hughes, Allen and Perez",3157 Hampton Run Suite 900,"(25.4504835,-68.795614)"
3120,Riggs-Paul,3058 Carlson Turnpike Suite 341,"(-16.1620015,-130.279204)"
3121,"Wilson, Zimmerman and White",LOCATION_ERROR,"(-36.150632,164.687071)"
3122,Gardner-Gilbert,86093 Louis Creek,"(-56.643363,-148.344670)"
3123,"Acosta, Wilson and Bond",13236 Scott Burgs,"(53.238338,-4.428838)"
3124,"House, Villegas and Roy",8517 Richard Locks,"(-31.7377115,-37.286899)"
3125,Butler-Munoz,39662 Denise Ways Suite 561,"(-18.7474855,146.787948)"
3126,Carlson Ltd,359 Tina Crest Suite 207,"(-16.0399715,-49.568572)"
3127,"Watson, George and Johnson",76107 Alicia Vista Suite 532,"(-16.7002305,161.944148)"
3128,"White, Brown and Ramirez",31096 Smith Knolls Apt. 600,"(28.2154815,32.480429)"
3129,Lopez Inc,9057 Jessica Lakes Apt. 077,"(-66.2967645,70.840949)"
3130,Johnson-Coffey,LOCATION_ERROR,"(-11.8147405,38.699874)"
3131,Duncan-Higgins,4819 David Loaf,"(-43.813731,7.300392)"
3132,"Brown, Dunn and Bridges",04887 Vanessa Neck,None
3133,Williams-Padilla,74930 Johnson Extension,"(-4.995833,65.030891)"
3134,"Dickerson, White and Smith",,"(35.9362755,-41.401775)"
3135,"Brown, Mitchell and Smith",6212 Harrell Burgs,
3136,"Duran, Taylor and Carpenter",2257 Peter Mountain,"(13.4101075,63.168567)"
3137,"Bowman, Wright and Khan",68506 Davis Village Apt. 078,"(-34.472541,110.386237)"
3138,"Lane, Sanchez and Beltran",64446 Stephen Mountains,"(-17.698371,82.542294)"
3139,"Silva, Daniels and Crawford",53396 Glenn Crest,"(32.6653195,99.972368)"
3140,"Brown, King and Marshall",425 Holmes Viaduct,"(-27.579654,-90.637130)"
3141,White-Butler,945 Henry Valley,"(-28.131019,78.732175)"
3142,"Rodriguez, Becker and Holmes",7555 Taylor Tunnel,"(-49.1127985,24.750276)"
3143,Palmer Inc,358 Wendy Greens Apt. 287,"(-42.883945,-49.599607)"
3144,Guerrero-Jacobson,61086 Deanna Roads,"(1.6848135,-62.938604)"
3145,Bentley Ltd,45721 Stephen Street Suite 486,"(-88.675119,46.317366)"
3146,"Wright, Bradshaw and Harris",None,"(85.974142,-61.134668)"
3147,"Lutz, Lopez and Campbell",679 Ortega Parkway,
3148,"Andersen, Parsons and Gallagher",4738 Howell Circle Apt. 565,"(-51.8782985,13.900448)"
3149,Butler Group,753 Catherine Divide Suite 007,"(34.4931255,-74.863402)"
3150,Mcmahon-Compton,02215 Meyers Prairie Apt. 010,"(-71.8750485,-15.974815)"
3151,Blanchard-Rhodes,58229 Hogan Fall Suite 909,"(2.719089,83.158673)"
3152,None,23690 Tara Spur Suite 606,"(81.003656,-142.142178)"
3153,Elliott-Wilson,None,"(56.762943,-61.532170)"
3154,,None,"(55.762309,79.919398)"
3155,"Knight, Fischer and Franklin",9724 Danielle Locks,DEMOGRAPHICS_ERROR
3156,Carpenter and Sons,182 Michael Cliff Apt. 760,"(68.1913025,178.726437)"
3157,Foster Group,25156 Schultz Roads Suite 245,"(-41.376384,-173.903322)"
3158,Waters and Sons,9907 Webb Falls,"(72.765375,5.905034)"
3159,Jones-Kennedy,88685 Shawn Bypass Apt. 702,DEMOGRAPHICS_ERROR
3160,"Potts, Bailey and Small",09139 Jones Parkways,"(86.5723095,104.471033)"
3161,Cline-Huber,7972 Thompson Crest,"(-31.949245,87.491480)"
3162,"Smith, Jackson and Hamilton",14323 Lowe Drives Apt. 575,"(-83.355011,97.990373)"
3163,Mitchell-Mahoney,985 Bailey Fork,"(-61.347820,-87.120861)"
3164,Edwards-Pitts,432 Molly Courts,"(54.1992045,87.493668)"
3165,Henderson-Harmon,7106 Maria Circle Apt. 777,"(87.0718945,111.709959)"
3166,STORE_ERROR,190 Tamara Green,"(-1.657577,-41.213894)"
3167,"King, Smith and Johnson",764 Virginia Brook Apt. 199,"(-18.620799,60.186391)"
3168,Mccarty-Guerra,7646 Brian Trace,"(-64.8873005,-41.436807)"
3169,Kennedy-Jones,11985 Roger Springs Apt. 063,"(65.9009365,-145.241522)"
3170,"Hall, Fox and Hayes",97940 Alvarez Viaduct Suite 616,"(14.609701,92.144761)"
3171,Torres and Sons,948 Benjamin Islands Suite 936,"(7.794939,-143.433864)"
3172,Lang-Gibson,5702 Gregory Track,"(3.7411365,26.429609)"
3173,Pace-Green,35938 Katherine Plaza Suite 138,"(42.9601245,50.859274)"
3174,"Smith, Nelson and Russell",6805 Haley Squares Apt. 782,None
3175,Melendez PLC,78110 Davis Unions Apt. 333,"(-82.5104245,-178.453072)"
3176,Henson PLC,42463 Robertson Cliff Apt. 051,"(37.2020765,73.739036)"
3177,"Montoya, Phillips and Terry",517 Vance Dale Apt. 416,"(81.6962725,-116.326408)"
3178,None,,"(22.8895355,-4.533624)"
3179,STORE_ERROR,1344 Boone Crossroad Apt. 900,"(-5.0290005,-139.770920)"
3180,"Allison, Brown and Meadows",25011 Diana Fort,"(-31.5121995,-106.096022)"
3181,Hayes-Mercer,109 Carey Summit,"(48.8937225,-96.047163)"
3182,"Brown, Marks and Brown",LOCATION_ERROR,None
3183,"Vance, Bush and Williams",,None
3184,Shaw-Hawkins,901 Moore Radial Suite 639,"(51.234511,12.595674)"
3185,Davis PLC,38632 Shelley Burg Apt. 595,"(-3.882554,60.383758)"
3186,Roberts-Robinson,26058 Daniel Port,"(23.172276,-39.158435)"
3187,Robbins and Sons,86256 Melissa Road,"(83.239178,14.335034)"
3188,"Harding, Douglas and Rogers",8156 Delgado Avenue Apt. 825,"(54.8853885,-143.927495)"
3189,"Ortega, Silva and Miller",46820 Kevin Green,"(45.626144,-10.225933)"
3190,Smith Inc,2583 Carson Fall Suite 739,"(10.5233525,-123.793532)"
3191,None,8377 Bush Haven Suite 927,"(-17.574513,12.748290)"
3192,"Cline, Horn and Haley",26148 Johnson Spring,"(75.7104455,136.382542)"
3193,Alvarado-Jackson,None,"(-71.332171,-8.755719)"
3194,Michael PLC,8304 Jacqueline Shoals,"(-45.0097435,-82.612431)"
3195,Fuentes Group,73471 Robert Crescent,"(-30.489142,104.380620)"
3196,Acosta Inc,9662 Wallace Flat Apt. 188,"(76.157378,144.552198)"
3197,None,603 Nguyen Pass Apt. 322,DEMOGRAPHICS_ERROR
3198,Walker-Allison,08887 Tyler Stravenue,"(75.972807,59.236167)"
3199,"Gross, Smith and Alvarez",3174 Megan Fork Suite 035,"(-17.2632315,-29.548199)"
3200,Simon Group,6673 Samantha Radial Apt. 177,"(-12.184031,159.303996)"
3201,"Moore, King and Orozco",743 Rice Camp Suite 343,"(-23.619149,-5.677216)"
3202,Roy-Jones,4714 Jaime Forge Apt. 681,"(-56.832769,-155.831372)"
3203,STORE_ERROR,84497 Lyons Path Suite 410,
3204,Ortiz LLC,13705 Sara Freeway Apt. 011,"(34.807346,17.083471)"
3205,Clark and Sons,408 Nunez Island,"(55.223313,161.437055)"
3206,Kline Inc,937 Johnston Avenue Apt. 686,"(-11.9470335,-75.739344)"
3207,"Moses, Hodge and Floyd",86981 Evelyn Pines,"(-67.438300,-133.087538)"
3208,"Gutierrez, Munoz and Nguyen",121 Anthony Dam Suite 411,
3209,Newton-Lee,915 Solomon Haven,"(67.018231,-100.904359)"
3210,"Colon, Young and Smith",8600 Anne Way,"(9.5688675,-143.398093)"
3211,Gordon Inc,1440 Tamara Tunnel Suite 078,"(-74.684639,-101.209438)"
3212,Paul-Braun,25955 Jeremy Fork Apt. 394,"(-62.010117,-50.136946)"
3213,Hahn Group,12430 Wright Lodge,"(49.9391575,165.611374)"
3214,"Henderson, Porter and Tran",88124 Wiggins Forges,"(-69.6618745,-61.562659)"
3215,STORE_ERROR,34308 Myers Causeway Suite 469,"(75.133984,76.156767)"
3216,"Burgess, Price and Avila",304 Nathan Overpass,"(25.4592015,151.079109)"
3217,Miller and Sons,22836 Winters Cliff,"(87.6183815,-165.384742)"
3218,Roberts-Chavez,38476 Allen Glens,"(-60.116043,12.171069)"
3219,Lawrence Ltd,25972 Snyder Throughway,"(45.7946535,-119.492860)"
3220,"Burgess, Sweeney and Riley",LOCATION_ERROR,"(-46.1597135,56.227352)"
3221,"Sharp, Bryant and Obrien",21380 Hudson Fords Suite 374,None
3222,"Holden, Obrien and Villarreal",7486 Lisa Path,None
3223,Lewis-Roberts,7220 Davis Spring Apt. 936,"(-22.484236,71.746525)"
3224,"Olson, Johnston and Clements",591 Justin Union Suite 802,"(31.9196415,27.855157)"
3225,"Rodriguez, Sanders and Young",2535 John Extension,"(88.228223,-114.592309)"
3226,,,"(-72.5746685,165.092613)"
3227,Smith LLC,315 Lang Village,"(-16.745454,-128.990781)"
3228,Robinson-Miller,None,"(-17.071269,6.301684)"
